Dates,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5TELS Index,S5UTIL Index
2014-06-06,529.2714,463.23,703.13,306.72,694.7,475.16,626.02,312.84,158.39,217.44
2014-06-09,529.7068,462.67,703.85,307.82,691.34,477.85,627.94,312.03,158.55,215.88
2014-06-10,528.3924,462.9,703.14,307.69,692.83,476.68,628.74,312.4,158.36,215.25
2014-06-11,526.6436,461.45,705.42,305.61,692.47,472.89,627.15,310.58,157.71,212.53
2014-06-12,519.9518,457.51,707.69,303.85,688.58,466.94,621.24,307.91,157.26,213.18
2014-06-13,520.0168,457.53,714.83,303.88,688.44,468.61,625.26,309.03,158.05,214.56
2014-06-16,521.8058,459.08,718.56,302.57,689.35,467.85,625.45,308.55,158.23,216.03
2014-06-17,523.3615,459.04,717.34,305.4,688.85,468.99,626.68,309.04,158.07,215.65
2014-06-18,527.2543,464.49,722.75,307.38,694.51,471.46,630.07,312.41,158.84,220.45
2014-06-19,526.2955,467.46,727.23,306.91,696.78,472.1,628.82,311.74,159.33,222.35
2014-06-20,524.3275,465.82,734.16,307.9,702.66,474.17,626.77,313.72,159.15,221.01
2014-06-23,524.8615,463.23,737.09,308.73,700.41,471.18,628.39,314.08,159.68,220.31
2014-06-24,523.6208,460.96,722.5,306.56,700.55,466.46,625.19,311.29,158.67,220.86
2014-06-25,527.9257,460.66,727.3,306.89,708.15,467.09,628.75,313.75,158.77,221.92
2014-06-26,528.3679,458.87,727.87,305.87,708.54,466.24,627.78,313.23,158.42,222.37
2014-06-27,529.7463,459.49,727.52,306.58,707.06,467.58,631.47,312.03,158.81,223.12
2014-06-30,529.4313,459.33,727.63,306.61,704.52,465.61,632.46,313.44,158.25,224.93
2014-07-01,535.0137,460.45,728.34,308.35,713.38,468.29,639.21,313.96,159.2,222.73
2014-07-02,535.8418,461.48,727.53,308.27,718.43,467.74,639.34,314.45,159.94,218.37
2014-07-03,539.97,464.14,730.37,310.64,721.38,471.53,642.67,316.56,160.4,216.02
2014-07-04,539.97,464.14,730.37,310.64,721.38,471.53,642.67,316.56,160.4,216.02
2014-07-07,536.6236,464.5,726.23,309.07,715.94,468.41,642.56,313.99,160.83,216.92
2014-07-08,531.2757,463.79,725.08,306.42,709.36,464.89,636.23,313.07,158.43,218.26
2014-07-09,537.7653,465.51,729.69,307.22,712.05,465.61,639.27,314.33,158.86,217.93
2014-07-10,532.7783,465.13,722.76,305.31,711.88,463.12,637.4,312.92,160.14,219.25
2014-07-11,534.5425,465.51,717.24,305.7,712.9,465.79,640.15,313.25,161.35,217.73
2014-07-14,535.972,467.3,723.51,307.55,715.48,468.4,645.08,313.27,161.89,215.11
2014-07-15,534.0775,463.51,720.34,309.58,709.03,468.62,643.81,312.43,162.94,216.2
2014-07-16,535.4111,463.06,731.59,309.22,706.97,471.15,650.0,314.67,163.82,217.06
2014-07-17,530.541,459.91,719.87,305.35,699.26,463.68,641.5,313.17,161.85,214.92
2014-07-18,535.2657,464.44,721.91,308.63,710.68,467.31,650.05,315.22,162.89,217.24
2014-07-21,532.6131,462.43,723.03,307.91,707.91,466.21,649.56,314.32,162.42,217.02
2014-07-22,535.0627,461.51,728.55,308.94,713.75,468.31,655.16,314.82,162.95,216.67
2014-07-23,534.5173,460.99,732.62,309.51,719.54,466.27,656.34,316.17,162.75,216.6
2014-07-24,536.0425,462.67,733.44,310.3,718.33,464.12,656.35,315.62,162.31,217.38
2014-07-25,529.7523,460.63,727.81,308.55,715.7,462.87,654.82,316.32,162.71,215.67
2014-07-28,530.7092,458.25,726.97,308.7,716.44,460.58,655.99,317.11,163.46,218.83
2014-07-29,529.2495,455.85,724.07,306.81,716.38,455.07,652.57,314.75,167.01,216.52
2014-07-30,532.1836,451.26,720.33,308.15,718.94,455.4,654.17,313.2,166.04,212.95
2014-07-31,522.183,443.51,702.87,301.85,704.37,446.4,641.32,307.19,162.31,209.38
2014-08-01,520.3334,446.91,697.87,299.21,704.19,446.06,638.72,307.35,160.8,210.26
2014-08-04,525.589,448.7,709.1,301.6,707.59,447.43,642.99,310.75,161.77,209.03
2014-08-05,521.9096,446.57,693.94,298.61,701.26,444.95,636.95,307.79,160.31,206.36
2014-08-06,520.5638,450.43,696.66,299.7,700.41,442.9,635.61,309.9,158.24,203.71
