Dates,MXUS0TC Index,MXUS0CD Index,MXUS0CS Index,MXUS0EN Index,MXUS0FN Index,MXUS0HC Index,MXUS0IN Index,MXUS0IT Index,MXUS0MT Index,MXUS0RE Index,MXUS0UT Index
1996-01-17,49.12,47.0,53.48,63.44,47.44,40.22,57.56,28.57,82.6,68.901,78.07
1996-01-18,48.89,46.81,53.71,63.61,47.36,40.28,58.04,29.36,82.01,69.392,77.92
1996-01-19,47.96,47.18,54.26,63.7,47.82,40.28,58.47,30.2,82.74,70.174,77.72
1996-01-22,47.19,47.77,54.17,63.0,47.91,40.27,58.64,30.72,84.59,69.137,77.46
1996-01-23,47.2,47.93,54.14,62.19,47.79,40.56,58.5,30.7,84.05,68.518,77.61
1996-01-24,47.77,48.04,54.91,62.49,47.9,41.51,58.96,31.43,84.8,69.434,78.09
1996-01-25,47.43,47.9,54.25,62.88,47.83,41.28,59.0,30.77,85.09,68.811,77.67
1996-01-26,47.66,48.36,54.69,63.51,48.1,41.81,59.44,30.98,85.46,67.998,77.95
1996-01-29,47.92,48.52,54.65,63.66,48.6,42.01,59.57,31.05,86.37,68.938,78.14
1996-01-30,48.19,49.0,55.06,63.16,49.18,42.87,59.97,31.39,88.44,70.17,78.17
1996-01-31,48.98,49.57,54.84,63.93,50.23,43.07,60.72,31.63,88.68,69.327,78.62
1996-02-01,49.02,50.0,55.05,64.82,49.78,43.01,60.86,32.21,89.32,69.879,78.32
1996-02-02,48.61,49.66,54.7,64.49,49.51,42.85,60.84,32.25,88.92,69.174,77.9
1996-02-05,49.12,50.02,55.14,64.27,49.83,43.03,61.28,33.2,89.56,69.072,78.38
1996-02-06,50.24,50.45,55.41,64.37,50.4,42.77,61.77,33.61,90.16,68.877,78.54
1996-02-07,50.89,51.17,56.08,64.33,50.76,43.27,61.7,33.16,90.26,69.787,78.93
1996-02-08,50.56,51.23,57.1,65.57,51.66,43.77,62.34,33.46,90.41,70.894,79.06
1996-02-09,50.38,51.05,57.47,65.59,51.59,43.78,62.53,33.45,89.76,72.23,79.35
1996-02-12,51.29,51.41,57.51,66.42,51.91,44.05,62.94,33.54,91.1,73.365,79.98
1996-02-13,51.09,51.19,57.59,66.64,52.07,44.18,63.03,33.22,90.57,72.941,80.16
1996-02-14,49.76,51.17,57.15,65.97,51.77,43.82,62.74,33.24,90.05,74.96,79.38
1996-02-15,48.92,50.67,57.03,66.27,51.73,43.48,62.12,33.23,89.33,74.469,79.4
1996-02-16,48.44,50.35,56.72,65.68,51.41,42.98,61.78,33.57,88.73,74.724,78.93
1996-02-19,48.44,50.35,56.72,65.68,51.41,42.98,61.78,33.57,88.73,74.724,78.93
1996-02-20,47.82,49.74,56.26,65.22,50.47,42.21,61.37,33.68,87.76,73.518,77.63
1996-02-21,48.52,50.55,56.71,65.93,51.03,42.42,62.14,34.34,88.67,75.005,77.69
1996-02-22,48.86,51.49,57.42,67.03,51.72,43.06,63.18,35.32,89.91,76.897,78.4
1996-02-23,48.84,51.38,57.69,66.24,52.3,43.06,63.02,35.42,90.6,76.645,77.84
1996-02-26,47.81,50.69,57.17,64.88,51.77,42.38,62.15,34.97,89.87,74.437,77.0
1996-02-27,47.4,50.49,56.89,64.32,51.53,42.12,61.72,34.9,89.81,74.539,76.96
1996-02-28,47.29,50.43,56.51,63.56,51.55,42.24,61.12,34.81,89.17,75.582,76.31
1996-02-29,47.19,50.2,56.22,64.2,51.17,42.24,60.82,34.01,88.37,76.533,75.55
1996-03-01,46.75,50.97,57.07,64.69,51.97,42.94,61.13,32.86,89.3,78.128,76.11
1996-03-04,47.09,51.85,58.09,64.38,52.64,43.69,62.07,32.43,90.34,79.104,76.88
1996-03-05,47.67,52.42,58.66,64.85,53.04,43.82,62.03,33.31,90.99,78.808,76.66
1996-03-06,47.47,52.46,57.99,65.74,52.51,43.41,61.88,32.54,91.08,78.894,76.14
1996-03-07,47.5,52.54,58.39,65.91,52.41,44.08,61.85,32.55,91.36,78.827,76.18
1996-03-08,46.04,51.06,56.46,63.74,50.19,42.52,60.16,31.98,89.88,76.875,74.25
1996-03-11,45.99,51.79,56.99,64.09,49.83,42.51,61.52,32.76,92.22,77.621,73.98
1996-03-12,45.24,51.96,57.06,64.33,49.38,42.06,61.3,32.36,92.64,76.645,73.06
1996-03-13,45.23,52.54,56.31,65.09,49.56,41.65,61.33,32.96,93.32,76.967,72.84
1996-03-14,44.82,52.96,55.88,66.18,50.15,41.5,61.74,33.02,94.04,78.495,72.92
1996-03-15,44.81,53.04,55.94,65.0,50.08,41.57,61.8,33.91,94.44,77.841,72.76
1996-03-18,45.79,53.62,56.36,66.67,51.19,41.66,63.26,34.78,96.01,78.485,74.35
1996-03-19,46.13,53.19,55.76,67.48,51.23,41.53,63.34,34.5,96.55,78.035,74.1
1996-03-20,46.25,53.13,56.51,66.09,51.55,41.85,63.09,33.44,95.18,77.509,74.43
1996-03-21,46.32,52.82,56.21,66.17,51.23,42.93,62.87,32.84,95.05,78.224,74.61
1996-03-22,46.12,52.99,56.38,66.42,51.6,42.67,63.39,32.98,94.89,78.029,74.65
1996-03-25,46.37,52.88,56.44,67.4,51.95,42.49,63.27,32.22,94.91,78.096,75.11
1996-03-26,46.51,52.72,56.75,68.77,52.07,42.93,63.34,32.46,95.13,79.302,75.33
1996-03-27,46.18,52.43,56.0,67.98,51.7,42.37,62.87,32.7,94.48,80.406,75.61
1996-03-28,45.8,52.47,56.04,68.26,51.77,42.51,62.87,32.63,94.76,79.297,75.4
1996-03-29,45.51,51.97,55.54,67.05,51.82,42.41,62.36,32.77,94.75,80.212,74.48
1996-04-01,46.64,52.76,56.39,67.63,52.82,43.13,62.93,32.87,94.94,81.255,74.97
1996-04-02,46.99,52.4,56.39,68.15,52.94,43.35,63.04,33.11,95.19,81.414,74.91
1996-04-03,47.01,52.37,56.72,68.23,52.88,43.19,63.28,33.32,95.23,81.347,74.77
1996-04-04,46.25,52.36,56.8,69.16,52.75,43.34,63.24,33.31,95.46,80.734,74.63
1996-04-05,46.25,52.36,56.8,69.16,52.75,43.34,63.24,33.31,95.46,80.734,74.63
1996-04-08,44.71,51.43,55.59,67.88,51.28,42.65,62.29,33.25,94.98,79.958,72.61
1996-04-09,44.71,51.38,55.02,68.2,50.81,42.2,62.09,33.08,95.38,79.703,72.99
1996-04-10,45.06,50.79,53.65,67.43,49.56,40.92,61.32,33.22,95.02,79.381,72.02
1996-04-11,44.85,50.62,53.97,67.39,49.11,40.74,60.74,33.05,94.47,78.829,71.59
1996-04-12,45.39,51.59,54.7,66.84,50.29,41.48,61.24,32.6,94.66,78.864,71.97
1996-04-15,45.65,52.14,54.98,67.98,50.8,41.55,62.07,33.08,95.18,79.381,72.24
1996-04-16,45.7,52.61,55.17,68.13,50.27,41.52,62.27,33.92,96.26,79.636,72.28
1996-04-17,46.12,52.54,54.61,67.64,50.23,41.21,62.24,33.35,95.68,80.019,71.94
1996-04-18,46.06,52.57,54.59,66.52,50.49,41.76,62.72,33.93,96.06,81.384,71.82
1996-04-19,46.52,52.73,54.44,66.83,50.57,42.0,62.74,34.03,95.77,81.215,71.71
1996-04-22,46.76,52.84,54.96,66.93,50.93,41.67,63.18,34.59,95.6,81.511,71.76
1996-04-23,46.54,52.99,55.02,68.64,51.04,41.58,63.24,35.19,95.75,81.725,71.96
1996-04-24,46.36,52.81,54.65,68.71,50.8,40.97,63.13,35.74,95.15,82.466,72.2
1996-04-25,47.05,52.94,55.08,68.64,50.84,41.14,63.17,36.05,95.25,82.298,72.25
1996-04-26,47.09,53.12,55.17,68.56,51.12,41.28,63.14,35.98,94.99,84.125,72.38
1996-04-29,47.1,53.04,55.2,69.36,51.07,41.66,63.04,35.73,95.35,83.848,72.5
1996-04-30,46.89,53.23,55.54,68.64,51.04,41.69,63.16,35.58,95.23,82.771,72.57
1996-05-01,46.64,53.75,55.67,67.74,51.07,41.59,63.34,35.7,95.06,84.284,72.76
1996-05-02,45.6,52.99,54.7,67.05,49.68,40.51,62.7,35.21,94.72,81.58,71.88
1996-05-03,45.69,52.78,54.48,66.81,49.39,40.23,62.47,35.31,95.42,83.877,71.23
1996-05-06,45.78,52.73,54.6,66.58,48.92,39.95,62.26,35.53,95.66,84.335,71.34
1996-05-07,45.52,52.5,54.43,65.97,49.01,40.02,61.66,35.22,94.79,83.293,71.25
1996-05-08,46.08,52.71,55.21,66.77,50.07,40.56,61.96,35.3,94.95,82.265,72.68
1996-05-09,46.32,52.42,55.57,67.04,50.0,40.27,62.32,35.25,94.32,82.773,72.7
1996-05-10,46.78,52.92,56.11,67.36,50.97,40.88,62.88,35.69,94.53,84.97,73.52
1996-05-13,47.19,53.76,56.94,68.41,51.47,41.4,63.68,36.64,95.49,85.82,74.3
1996-05-14,47.56,54.18,57.46,68.71,51.81,41.45,64.07,37.02,96.29,86.849,74.58
1996-05-15,47.49,53.93,57.58,68.68,51.58,41.73,64.26,36.93,95.51,86.051,74.43
1996-05-16,47.36,54.27,58.01,67.83,51.39,42.04,64.56,36.63,95.25,86.229,73.92
1996-05-17,47.03,54.43,58.82,68.3,51.79,42.3,65.01,36.82,95.81,86.231,74.0
1996-05-20,46.99,54.84,59.18,70.27,52.17,42.45,65.65,36.96,96.02,86.751,74.02
1996-05-21,47.38,54.94,59.38,69.47,52.28,42.19,65.64,36.61,96.76,87.209,74.04
1996-05-22,47.52,55.33,60.03,70.6,52.86,42.61,66.51,36.41,96.32,86.575,75.03
1996-05-23,47.0,54.81,60.26,70.59,52.53,42.72,66.07,36.44,95.8,85.09,74.62
1996-05-24,47.44,54.91,60.72,70.13,52.75,43.42,66.21,36.31,95.75,85.432,75.14
1996-05-27,47.44,54.91,60.72,70.13,52.75,43.42,66.21,36.31,95.75,85.432,75.14
1996-05-28,47.48,54.76,59.51,69.38,52.1,43.1,65.38,36.19,95.11,84.097,74.55
1996-05-29,47.4,54.4,59.4,68.55,51.87,42.86,64.94,35.85,94.22,84.847,74.0
1996-05-30,47.0,54.86,59.9,69.29,52.18,43.48,65.28,36.15,94.51,84.39,73.95
1996-05-31,46.77,54.72,59.35,68.55,51.81,43.38,65.19,36.58,93.68,84.049,73.15
1996-06-03,46.13,54.8,59.41,68.05,51.78,43.45,65.02,36.34,93.98,81.2,72.71
1996-06-04,46.14,55.25,59.97,68.59,52.46,43.84,65.48,36.42,93.78,82.304,73.03
1996-06-05,46.91,55.74,60.79,68.51,53.08,44.41,65.97,36.65,93.34,83.153,73.69
1996-06-06,46.44,55.5,60.43,67.84,52.83,44.14,65.98,35.96,92.15,82.342,73.5
1996-06-07,46.37,55.35,60.56,68.59,52.14,44.22,65.97,36.26,92.8,80.959,72.98
1996-06-10,46.47,55.48,60.43,68.19,51.94,44.22,65.91,36.1,92.43,82.049,72.85
1996-06-11,46.33,55.48,60.35,68.14,52.01,43.99,65.44,36.28,92.28,84.127,72.75
1996-06-12,45.94,55.5,60.04,67.85,51.85,43.8,65.33,36.43,92.8,85.101,72.25
1996-06-13,46.05,55.41,60.01,67.77,52.03,43.86,65.25,36.13,92.37,85.677,72.23
1996-06-14,46.11,55.16,59.8,67.56,51.92,44.06,65.02,35.6,91.97,86.033,72.45
1996-06-17,46.21,54.89,59.8,67.88,51.97,43.78,65.0,35.52,92.33,85.692,72.17
1996-06-18,45.94,54.49,59.53,67.76,51.85,43.43,64.71,34.88,92.13,85.006,72.4
1996-06-19,45.44,54.28,59.97,68.09,51.67,43.58,64.81,35.04,91.97,83.226,72.45
1996-06-20,46.11,54.12,60.16,68.34,51.08,43.77,64.97,34.9,92.23,82.467,72.76
1996-06-21,46.39,54.68,60.7,68.74,51.21,43.97,65.78,35.19,92.64,82.467,73.65
1996-06-24,46.5,54.57,61.56,68.88,51.59,43.79,65.93,35.44,92.47,82.529,73.83
1996-06-25,46.09,54.13,61.78,69.07,51.85,44.37,65.94,35.1,91.14,82.918,74.16
1996-06-26,45.77,53.55,61.81,69.1,51.67,44.16,65.36,34.57,90.11,83.373,74.19
1996-06-27,46.34,53.89,61.76,69.03,52.24,44.19,65.7,35.23,89.66,83.028,74.99
1996-06-28,46.81,54.02,61.81,68.85,52.31,44.3,65.55,35.41,89.54,84.222,76.75
1996-07-01,47.0,54.13,62.11,68.98,52.91,44.53,66.26,36.11,91.42,83.033,76.71
1996-07-02,46.62,53.84,61.89,69.77,52.76,44.47,66.11,35.7,90.75,85.652,76.36
1996-07-03,46.88,53.57,61.49,70.04,52.82,44.57,66.03,35.35,90.5,85.715,76.27
1996-07-04,46.88,53.57,61.49,70.04,52.82,44.57,66.03,35.35,90.5,85.715,76.27
1996-07-05,46.03,52.42,60.14,69.01,51.18,43.47,64.69,34.63,89.01,84.17,74.1
1996-07-08,45.11,51.57,59.76,68.97,50.19,43.45,64.07,34.88,88.31,82.687,74.28
1996-07-09,45.21,51.66,60.03,69.62,50.6,43.27,64.45,34.68,89.32,84.741,74.71
1996-07-10,45.34,51.55,60.36,69.94,50.97,43.41,64.51,34.33,89.45,84.17,74.84
1996-07-11,44.85,50.33,59.85,70.08,50.04,43.05,63.47,32.73,88.79,81.991,74.71
1996-07-12,45.2,50.39,59.65,70.43,50.28,42.75,63.3,32.61,88.28,82.316,75.47
1996-07-15,43.93,48.71,58.31,69.17,49.5,42.05,61.35,31.34,85.85,81.327,74.86
1996-07-16,44.02,48.57,58.13,67.79,49.66,41.94,60.95,32.07,85.54,80.123,74.08
1996-07-17,44.01,50.24,58.09,67.02,50.06,41.95,61.92,32.87,85.39,82.139,73.78
1996-07-18,43.6,51.09,59.21,67.81,51.1,43.15,63.03,33.51,85.85,85.962,73.71
1996-07-19,43.3,50.4,59.07,67.78,50.61,43.01,62.36,33.14,85.52,84.716,73.08
1996-07-22,42.4,49.7,59.19,67.57,50.42,43.01,61.57,32.78,84.73,84.124,72.51
1996-07-23,41.8,48.99,59.17,67.03,50.13,42.19,60.86,31.55,83.93,84.58,72.33
1996-07-24,42.1,48.81,58.61,66.63,50.18,42.35,60.85,32.01,84.2,82.464,72.41
1996-07-25,42.27,49.16,58.61,66.61,50.59,42.11,61.31,33.34,85.31,81.61,72.13
1996-07-26,42.39,49.53,59.49,66.07,50.83,42.43,61.85,33.83,86.51,82.474,72.16
1996-07-29,41.99,49.27,59.03,65.81,50.62,41.99,61.31,33.29,86.07,84.327,71.62
1996-07-30,41.89,49.85,59.48,65.08,51.13,42.09,61.64,33.86,86.83,83.075,71.51
1996-07-31,42.71,49.97,60.0,65.66,51.41,42.15,62.46,34.1,87.38,83.338,71.57
1996-08-01,43.51,51.03,60.84,66.26,52.42,43.19,63.25,34.59,88.15,83.128,72.49
1996-08-02,44.15,51.85,61.69,67.21,53.98,43.83,64.53,35.39,89.04,84.107,73.57
1996-08-05,44.11,51.74,61.48,67.3,53.35,43.93,64.37,35.08,89.69,84.044,73.45
1996-08-06,43.94,51.91,61.5,67.39,53.38,44.17,64.75,35.54,89.77,83.704,73.11
1996-08-07,44.05,51.92,61.43,66.53,53.49,44.13,64.79,36.46,90.05,83.944,73.07
1996-08-08,43.63,51.92,60.92,66.7,53.52,44.11,64.63,36.45,90.25,83.248,73.02
1996-08-09,43.55,52.21,59.18,65.9,53.88,44.29,64.31,36.33,90.13,83.348,73.04
1996-08-12,44.07,52.6,60.0,66.51,54.22,44.97,64.67,36.27,90.82,83.463,73.54
1996-08-13,43.41,52.11,59.92,66.38,53.63,44.75,64.55,35.5,89.99,84.375,73.09
1996-08-14,43.3,52.33,60.3,66.26,53.85,44.6,64.76,35.75,90.41,84.615,73.34
1996-08-15,43.44,52.4,60.22,66.14,53.93,44.71,64.69,35.62,90.3,85.705,73.08
1996-08-16,43.61,52.74,60.65,67.17,54.55,44.75,64.87,35.47,90.47,85.018,73.67
1996-08-19,43.33,52.56,60.57,67.98,54.72,45.07,65.02,35.51,90.73,86.108,73.88
1996-08-20,43.22,52.54,60.42,67.94,54.78,44.87,65.05,35.32,91.52,86.501,73.87
1996-08-21,43.27,52.48,60.0,67.47,54.58,45.08,64.81,35.39,91.33,85.589,73.97
1996-08-22,43.37,52.97,60.69,68.13,55.05,45.28,65.16,35.98,91.99,86.809,74.19
1996-08-23,43.38,52.64,60.54,67.49,54.57,44.83,65.1,35.88,91.92,86.633,74.01
1996-08-26,43.1,52.46,60.64,66.91,54.3,44.52,65.03,35.72,91.38,86.595,74.09
1996-08-27,42.81,52.52,60.95,67.55,54.44,44.82,65.46,35.82,91.51,86.8,74.31
1996-08-28,42.48,52.44,60.74,67.23,54.16,44.65,65.41,35.98,91.44,87.096,74.08
1996-08-29,42.26,51.85,59.79,66.34,53.54,44.19,64.69,35.58,90.76,88.278,73.45
1996-08-30,42.03,51.6,59.33,66.59,52.99,43.72,64.13,35.1,90.36,87.417,72.71
1996-09-02,42.03,51.6,59.33,66.59,52.99,43.72,64.13,35.1,90.36,87.417,72.71
1996-09-03,41.86,51.52,59.56,68.1,53.16,43.8,64.18,35.52,90.86,86.851,72.64
1996-09-04,41.94,51.53,59.74,67.91,53.1,43.89,64.27,35.54,91.28,86.851,72.29
1996-09-05,41.38,50.73,59.45,67.69,52.55,43.73,63.77,34.78,90.58,87.441,71.65
1996-09-06,41.62,51.36,60.16,68.14,53.31,44.33,64.49,35.27,91.08,88.057,71.81
1996-09-09,42.31,52.02,60.8,68.62,54.09,44.86,65.25,35.74,92.09,88.365,72.42
1996-09-10,42.23,51.94,61.38,68.24,53.93,44.97,65.23,35.87,91.98,86.489,72.41
1996-09-11,42.76,52.16,61.3,69.47,54.35,44.94,65.39,35.9,92.23,86.566,72.54
1996-09-12,43.06,52.82,61.37,69.18,54.78,45.21,65.85,36.08,93.15,86.733,72.82
1996-09-13,43.72,53.35,62.33,69.18,55.68,45.78,66.68,37.27,93.9,88.199,73.63
1996-09-16,44.26,53.67,62.2,69.47,55.9,46.08,66.92,37.68,94.54,87.313,73.79
1996-09-17,43.8,53.55,62.1,69.33,55.31,45.79,66.51,38.24,95.0,87.236,73.7
1996-09-18,43.92,53.33,62.0,69.45,55.06,45.65,66.29,38.57,94.73,88.394,73.34
1996-09-19,43.77,53.57,62.23,69.37,54.96,45.99,66.52,38.81,94.14,88.16,73.25
1996-09-20,44.22,53.82,62.04,69.95,55.21,46.13,67.22,39.12,94.41,88.726,73.58
1996-09-23,44.31,53.63,61.97,69.71,55.51,46.41,67.02,38.77,94.14,89.292,73.64
1996-09-24,42.45,53.39,62.34,69.63,55.51,46.22,67.38,39.01,94.37,89.022,73.64
1996-09-25,42.26,53.07,62.38,69.04,55.73,46.27,67.66,39.28,94.39,88.636,73.52
1996-09-26,42.27,52.73,62.54,68.71,56.13,47.05,67.5,38.76,94.8,88.636,73.5
1996-09-27,41.96,52.95,62.21,68.6,56.26,47.05,67.8,38.8,94.79,89.856,73.38
1996-09-30,42.53,53.34,62.41,68.77,56.3,47.12,67.86,38.66,94.88,90.668,73.14
1996-10-01,42.97,53.12,62.38,69.54,56.8,47.29,67.72,38.49,95.42,90.359,73.3
1996-10-02,43.98,53.43,62.45,70.19,57.36,47.22,68.38,38.81,96.01,92.672,73.58
1996-10-03,43.66,53.65,62.18,70.15,57.29,47.38,68.3,38.59,96.4,93.725,73.47
1996-10-04,43.96,54.05,63.13,71.14,58.34,47.83,68.94,39.01,97.3,92.992,74.45
1996-10-07,44.28,54.17,63.08,71.78,58.27,47.6,68.98,39.61,96.75,95.434,74.66
1996-10-08,43.56,54.13,62.72,71.69,57.95,47.84,68.73,39.15,96.24,95.704,74.81
1996-10-09,43.09,53.66,62.37,71.13,57.63,47.4,68.32,39.05,96.19,95.267,74.28
1996-10-10,42.69,53.84,62.13,70.76,57.28,47.07,68.12,39.0,96.7,94.252,73.86
1996-10-11,42.71,54.23,62.48,71.08,57.86,47.58,68.96,39.87,97.26,93.944,74.25
1996-10-14,42.75,54.54,62.44,72.09,58.06,48.29,69.05,40.05,97.06,94.947,74.4
1996-10-15,42.58,54.29,62.41,71.89,57.89,48.17,69.15,40.17,96.89,94.78,74.55
1996-10-16,43.72,54.81,62.38,72.18,57.94,48.11,69.07,40.23,96.53,94.252,74.55
1996-10-17,43.59,54.96,63.24,72.73,58.45,48.83,69.38,39.57,96.94,95.525,74.93
1996-10-18,43.83,55.06,63.34,73.75,58.99,49.18,69.65,39.55,97.48,95.923,75.07
1996-10-21,43.81,54.92,63.16,73.59,59.37,49.05,69.79,39.07,97.69,95.1,75.03
1996-10-22,43.63,54.85,63.09,73.26,58.83,48.82,69.52,38.52,97.79,95.563,75.04
1996-10-23,43.21,54.48,63.2,73.08,59.0,48.87,69.59,38.61,97.11,94.74,74.85
1996-10-24,42.6,54.19,62.79,72.1,58.74,48.55,69.21,38.27,96.78,95.306,74.88
1996-10-25,42.73,54.13,62.78,72.6,58.86,47.52,69.05,37.97,96.65,93.558,75.1
1996-10-28,42.83,53.96,62.67,72.26,58.66,46.96,68.38,37.63,96.19,93.095,75.03
1996-10-29,42.99,54.06,63.15,73.17,59.68,47.66,68.74,37.28,96.46,93.262,75.88
1996-10-30,42.71,53.51,63.28,72.99,60.18,47.4,68.64,37.48,95.47,92.388,76.15
1996-10-31,42.63,53.92,63.48,72.44,60.61,48.06,69.21,38.13,95.58,93.083,76.32
1996-11-01,42.79,53.95,63.64,71.55,60.21,48.03,68.98,37.9,96.46,93.211,76.4
1996-11-04,42.45,54.06,64.04,71.76,60.66,48.46,69.42,38.16,96.46,93.29,76.89
1996-11-05,42.96,54.67,64.73,71.34,61.57,49.11,70.01,38.9,96.88,94.074,77.5
1996-11-06,43.04,55.16,65.85,72.1,62.27,50.89,71.08,39.66,97.21,96.941,78.33
1996-11-07,43.29,55.05,66.16,72.4,62.39,50.92,71.58,40.28,97.38,95.154,78.49
1996-11-08,43.52,55.5,66.48,73.09,62.56,51.54,71.6,40.31,97.34,94.562,78.27
1996-11-11,43.79,55.61,66.31,73.2,62.38,51.36,71.68,40.61,97.77,94.292,78.18
1996-11-12,44.12,55.25,66.15,72.87,62.28,50.53,71.73,40.28,99.34,94.176,78.19
1996-11-13,43.79,54.81,66.61,73.21,62.14,50.87,72.15,40.61,99.16,92.853,78.03
1996-11-14,43.81,54.88,67.15,73.64,62.84,51.09,72.7,41.3,99.0,93.586,78.13
1996-11-15,43.75,55.2,67.42,73.58,62.98,51.1,72.56,41.35,98.91,92.545,78.14
1996-11-18,43.56,55.13,67.15,74.08,63.22,50.87,72.43,41.24,98.55,93.008,77.77
1996-11-19,43.6,55.11,67.11,74.82,63.99,50.91,72.65,42.54,99.08,92.445,77.93
1996-11-20,43.61,55.25,67.18,74.42,64.2,51.0,73.07,42.65,99.18,94.005,78.16
1996-11-21,44.0,55.38,66.63,74.32,63.78,51.25,72.84,42.51,99.2,93.219,78.12
1996-11-22,44.05,55.67,66.68,75.39,64.6,51.54,73.19,43.34,99.28,93.007,77.95
1996-11-25,44.55,55.92,67.35,76.61,65.89,52.61,74.26,43.41,99.88,93.826,78.2
1996-11-26,44.75,56.14,67.1,76.15,65.71,52.43,73.77,43.56,99.8,92.221,77.68
1996-11-27,44.81,55.77,67.0,75.43,65.85,52.43,73.82,44.02,99.82,93.57,77.37
1996-11-28,44.81,55.77,67.0,75.43,65.85,52.43,73.82,44.02,99.82,93.57,77.37
1996-11-29,45.02,56.1,66.87,75.75,66.1,52.34,74.21,44.17,100.01,93.964,77.37
1996-12-02,45.04,56.24,66.54,76.36,65.61,52.02,73.77,44.69,100.32,94.544,77.08
1996-12-03,44.12,56.09,65.67,75.71,64.45,51.41,72.55,43.97,99.9,95.528,76.76
1996-12-04,44.42,55.84,65.49,75.28,63.85,51.06,72.26,44.0,99.35,95.998,77.08
1996-12-05,44.35,56.01,65.37,76.0,63.2,50.44,72.13,43.77,100.74,96.807,77.17
1996-12-06,43.8,55.33,65.25,75.39,63.51,50.2,71.6,43.26,99.47,96.129,76.29
1996-12-09,44.12,55.94,66.74,75.54,64.21,51.33,72.28,44.78,99.45,97.299,76.77
1996-12-10,43.9,55.69,66.75,74.84,64.26,51.1,72.27,44.45,99.55,98.491,76.45
1996-12-11,43.39,54.9,66.67,74.19,63.11,50.69,71.6,44.66,97.73,97.058,75.86
1996-12-12,43.4,54.0,65.4,73.59,61.76,49.6,70.67,43.9,96.62,97.856,74.73
1996-12-13,43.62,54.04,65.24,73.78,61.86,49.72,70.76,43.26,96.17,97.55,75.23
1996-12-16,43.56,53.13,64.83,73.99,61.43,48.81,70.44,42.11,95.26,97.55,75.06
1996-12-17,43.54,53.34,65.11,74.86,62.67,48.94,70.96,42.65,95.16,96.97,75.18
1996-12-18,43.27,53.58,65.22,75.79,62.52,49.26,71.84,44.04,95.41,97.802,75.42
1996-12-19,43.7,54.12,66.92,77.34,64.32,50.9,73.2,44.35,97.34,99.169,76.44
1996-12-20,43.92,54.35,67.5,77.55,65.0,51.13,73.57,43.88,98.4,98.338,76.96
1996-12-23,44.39,54.18,67.5,78.02,64.73,51.18,73.09,43.55,97.48,98.228,76.71
1996-12-24,45.51,54.12,68.04,78.07,65.18,51.22,73.39,44.08,97.71,99.07,76.82
1996-12-25,45.51,54.12,68.04,78.07,65.18,51.22,73.39,44.08,97.71,99.07,76.82
1996-12-26,46.7,54.61,68.15,78.38,65.43,51.06,74.1,44.59,98.3,98.764,76.98
1996-12-27,48.21,54.71,68.6,78.06,65.52,51.16,73.95,43.89,98.12,101.618,77.49
1996-12-30,47.36,54.45,68.39,77.93,65.51,50.94,73.82,43.54,98.5,102.93,77.46
1996-12-31,46.5,53.78,67.44,76.54,63.72,49.88,72.65,42.98,97.32,104.231,76.78
1997-01-01,46.5,53.78,67.44,76.54,63.72,49.88,72.65,42.98,97.32,104.231,76.78
1997-01-02,47.15,53.61,67.0,76.84,62.95,49.61,71.77,42.69,97.82,100.83,76.14
1997-01-03,47.12,54.12,67.86,77.19,63.92,50.64,72.71,44.3,99.33,102.394,76.47
1997-01-06,46.24,53.75,67.82,77.95,63.69,50.65,72.69,44.71,99.37,102.842,76.41
1997-01-07,45.66,54.4,68.6,78.87,63.83,51.1,73.29,45.36,100.18,103.586,77.19
1997-01-08,44.94,53.98,68.01,78.23,63.93,50.75,72.76,44.96,100.18,103.356,77.29
1997-01-09,45.08,54.16,68.38,80.59,64.57,51.1,73.44,45.1,101.03,104.898,77.77
1997-01-10,45.02,54.66,68.52,82.14,64.27,51.62,73.82,45.73,102.03,105.893,77.82
1997-01-13,45.15,54.43,68.63,80.81,64.64,51.44,74.25,45.84,101.82,106.703,77.96
1997-01-14,45.91,54.82,69.61,81.1,66.23,52.21,74.76,46.51,102.11,107.983,78.28
1997-01-15,46.6,54.53,69.69,81.71,66.26,52.27,74.19,45.87,101.91,108.857,78.37
1997-01-16,45.89,54.7,70.38,81.62,66.0,52.78,74.07,46.2,102.67,108.409,78.16
1997-01-17,46.12,55.17,71.16,81.17,66.79,53.19,74.82,46.57,104.42,107.719,78.62
1997-01-20,46.58,55.32,71.47,80.9,67.1,52.91,74.99,47.07,103.54,108.518,78.28
1997-01-21,46.93,55.6,72.02,81.12,67.56,53.37,75.56,47.82,103.38,108.332,78.61
1997-01-22,46.93,55.85,72.22,81.63,68.61,54.59,75.97,47.88,101.87,109.722,79.02
1997-01-23,46.37,55.38,71.54,80.84,67.79,53.6,74.94,47.1,101.06,110.991,78.71
1997-01-24,46.41,55.13,70.74,79.65,67.02,53.3,74.14,46.64,100.23,109.579,77.97
1997-01-27,46.25,54.91,70.28,80.37,66.58,52.44,73.67,46.16,99.65,108.967,77.46
1997-01-28,46.18,54.94,70.15,79.03,66.67,52.95,73.44,46.47,99.74,109.186,77.19
1997-01-29,46.42,55.35,70.68,80.74,67.58,53.48,74.34,47.01,100.42,109.907,76.82
1997-01-30,47.01,55.4,71.89,81.25,68.55,55.12,75.27,48.19,101.19,109.984,77.07
